X,y
-2.50919762305275,-69.97171410282597
9.014286128198322,2084.3619191041416
4.639878836228101,291.755092647872
1.973169683940732,29.25669284958583
-6.87962719115127,-1090.3167094655566
-6.880109593275947,-1096.456669982861
-8.83832775663601,-2261.2411686490636
7.323522915498703,1116.3269921220183
2.0223002348641756,40.608137020588536
4.161451555920909,216.2877464250421
-9.588310114083951,-2864.6614035885395
9.398197043239886,2373.4812070723674
6.648852816008436,835.5516998558836
-5.753217786434477,-653.5402571970192
-6.363500655857988,-877.5486440951196
-6.331909802931324,-863.4318865431036
-3.9151551408092455,-221.64553337996858
0.49512863264475726,10.063391603542915
-1.3610996271576852,-11.52092915236339
-4.175417196039161,-261.79088553749324
2.23705789444759,51.315048638965514
-7.210122786959163,-1248.6403759869063
-4.157107029295637,-267.155059461039
-2.672763134126166,-68.48508144791346
-0.8786003156592805,0.4376526162675607
5.703519227860273,533.0696909479555
-6.006524356832806,-746.8365592203845
0.28468876827223255,12.040468126365441
1.8482913772408498,32.92000451069224
-9.070991745600045,-2446.5060471494803
2.1508970380287664,44.39556448272447
-6.58951752625417,-961.4463695928687
-8.69896814029441,-2160.518344056961
8.977710745066666,2071.2821555499922
9.312640661491187,2305.088181146075
6.167946962329221,672.9526790655732
-3.9077246165325867,-230.18861481614059
-8.046557719872322,-1710.6067001183776
3.6846605302431374,158.82399600209283
-1.196950125207973,-5.41783134811843
-7.5592353031044235,-1447.7910395455428
-0.09646179777459629,10.936530399890382
-9.312229577695632,-2639.8191644877443
8.186408041575643,1565.0140714666784
-4.824400367999662,-395.4752752842291
3.2504456870796403,103.44116719948417
-3.7657784782117805,-191.79473521288452
0.40136042355621626,15.906460932799979
0.934205586865593,20.25062043544422
-6.302910889489459,-852.1049166341573
9.391692555291172,2358.624488839175
5.502656467222291,481.692759874644
8.789978831283783,1935.510178251096
7.896547008552975,1395.001261856797
1.9579995762217024,41.40218514402074
8.437484700462335,1722.3248329242401
-8.23014995896161,-1839.2444441975263
-6.080342751617096,-757.9284190083116
-9.09545422178924,-2457.8020415324686
-3.4933933847347127,-161.67483581944566
-2.2264542062103594,-47.309017264671866
-4.573019364522082,-333.4045831809783
6.574750183038589,805.1452356971024
-2.864933466128214,-87.60878717568433
-4.381309806252385,-305.4033537022933
0.8539216631649698,12.37770353770851
-7.181515500504747,-1235.04665242054
6.043939615080795,627.6020487377114
-8.508987126404584,-2027.5996962717088
9.737738732010346,2644.806636515995
5.4448953859331475,470.1902663753495
-6.025686369316552,-745.8808384109626
-9.889557657527952,-3140.023964889955
6.309228569096682,712.8227385395494
4.137146876952343,209.28736488873685
4.580143360819747,280.7927422946744
5.425406933718914,452.40884110851664
-8.519106965318192,-2028.9579655498633
-2.8306854291145473,-87.79639926080203
-7.682618809497406,-1515.3820422985825
7.262068517511871,1085.143478812697
2.4659625365511584,52.63356858060883
-3.3820395029470163,-146.20411179477844
-8.728832994279527,-2171.7983118653583
-3.780353565686756,-198.36898470549295
-3.496333559465059,-164.35542219582806
4.5921235667612805,282.39915312013596
2.751149427104263,69.3265526438504
7.744254851526531,1323.7479138734263
-0.5557014967610137,8.991913853446189
-7.608115081233966,-1458.9123022313302
4.264895744459899,227.55123622834918
5.215700972337949,415.52277163490857
1.2255439513899251,23.186063657138455
5.419343599091221,452.30769093707056
-0.12408807271218514,20.3923101970897
0.4546565876398816,13.776780032496774
-1.4491796328290079,-14.752124283649579
-9.491617465118097,-2774.697418372022
-7.842171460133911,-1588.6937514330061
-9.371416286265315,-2681.759232226616
2.7282082252756084,67.15569418664928
-3.712880378473466,-190.54876053996497
0.1714138232940563,14.3870721586546
8.151329478521859,1549.082606371125
-5.014155417022501,-440.6958437745785
-1.7923415392874062,-22.151696141788538
5.1110227708609735,391.3389665438175
-5.424036690167551,-556.2530237349742
-8.46040180342414,-1987.0502493943047
-4.204970941724639,-270.88285106646987
-6.775574254919912,-1046.707020623227
8.59395304685146,1808.8356300909243
6.162407591288339,666.6394692643532
2.6680751302084698,64.19527143727306
7.429211803754356,1173.6096050120395
6.073441537982291,635.016697544066
-6.268598822279284,-842.6148183076617
7.851179969799556,1388.4432014155718
0.786844838313014,19.046677874139974
6.148803103281249,650.6206654689435
7.921825998469863,1412.6825284750716
-3.6399305005627225,-188.43513188901554
-7.798961509446465,-1578.4833020831866
-5.441296749161166,-575.4274913212631
-1.4578442274748742,-11.519900442767831
6.360295318449861,727.0709370313264
7.214611665126867,1068.8464043419474
-9.860957389376185,-3118.5008969624737
0.21494605155131552,11.426678600189634
-1.6517799370244202,-19.310269967705644
-5.557843790585395,-587.0978841876945
-7.6026926533263435,-1454.8867950096474
-3.247696571927441,-126.1723814174831
8.858194078250385,1980.9664476599085
-3.5359413595848954,-155.38693270969313
0.3758124348673224,3.990649404893542
4.060379177903556,191.13724981074776
-2.7274079524141204,-79.79901512270021
9.435641654419214,2410.5890067545556
9.248945898842223,2257.694778205626
-4.964354083492717,-432.0643308848584
-0.0550298821522901,2.5087422938364305
-3.982433803664607,-226.38363912467895
-4.303190112450648,-282.83722013153556
-9.262261052909345,-2587.758561724856
2.191286679597937,39.772804442733495
0.0535804645772302,6.729088215684182
-8.970424975000213,-2367.7653630105638
-4.427070715267771,-311.21178206148693
8.165317719333075,1545.28404202443
-5.208762186660552,-500.15326137063096
-7.102102558175538,-1203.1958800016444
-0.21094479444873926,6.382340060695322
9.713009082212015,2616.24006373947
-5.158894569769991,-478.59008628497696
3.442710948117572,126.31597847979018
5.232392306574351,409.721522011836
-5.247249120152007,-503.81576997914334
4.5643269722371915,271.46481482806394
-2.644337345614936,-72.15207891071604
2.646116611871589,65.56352393723203
2.6705942152178945,58.71421224781674
0.71549368149517,18.630925397418245
-8.194204598911835,-1820.2675027284156
6.70604991178476,858.7750203071125
-3.5843987005652833,-165.95190210884584
-6.269629792002915,-834.6809518130717
-9.184497168904722,-2528.7352475675493
1.8178588637648367,28.6895259743675
3.551287236845649,141.63339321793427
-9.668243421442877,-2933.1327598937
0.24186116598562002,8.042931412379309
-5.470084496041241,-572.1932626327629
2.9034558081889976,70.72427382001874
-6.512671419900171,-935.3256825046608
3.81875476204932,166.5799274318012
-2.265293073989252,-40.782026364410825
8.73459977473469,1902.0543811087189
-7.249581117080135,-1267.725841008242
-3.17867297899483,-125.93968193679751
-7.730529575188219,-1528.4386346375431
8.493872365571256,1743.9264218442054
7.5467870676196185,1227.1729453008609
-4.841167445696888,-408.75933808292217
3.19968092068358,104.97276169415144
